week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2012-04-22,47,25912020,Chicago,Ambassador Theatre,546370,1015100,82.04,185,6660,1080,0.7708,8,0
2012-04-22,47,25912020,Jersey Boys,August Wilson Theatre,936187,1180668,105.44,237,8879,1228,0.9038,8,0
2012-04-22,47,25912020,Mamma Mia!,Broadhurst Theatre,734105,1279720,81.62,200,8994,1498,0.7505,8,0
2012-04-22,47,25912020,The Lion King,Minskoff Theatre,1804258,1690268,135.21,197.5,13344,1677,0.9946,8,0
2012-04-22,47,25912020,The Phantom of the Opera,Majestic Theatre,836141,1593600,77.31,200,10815,1605,0.8423,8,0
2012-04-22,47,25912020,Wicked,Gershwin Theatre,1800949,1681127,128.25,300,14042,1809,0.9703,8,0
2012-04-29,48,26084412,Chicago,Ambassador Theatre,611178,1015100,84.24,185,7255,1080,0.8397,8,0
2012-04-29,48,26084412,Jersey Boys,August Wilson Theatre,907895,1180668,106.16,237,8552,1228,0.8705,8,0
2012-04-29,48,26084412,Mamma Mia!,Broadhurst Theatre,804623,1279720,83.01,200,9693,1498,0.8088,8,0
2012-04-29,48,26084412,The Lion King,Minskoff Theatre,1761855,1690268,132.48,197.5,13299,1677,0.9913,8,0
2012-04-29,48,26084412,The Phantom of the Opera,Majestic Theatre,890181,1593600,77.36,200,11507,1605,0.8962,8,0
2012-04-29,48,26084412,Wicked,Gershwin Theatre,1742571,1681127,127.7,300,13646,1809,0.9429,8,0
2012-05-06,49,25216795,Chicago,Ambassador Theatre,532767,1015100,81.7,185,6521,1080,0.7547,8,0
2012-05-06,49,25216795,Jersey Boys,August Wilson Theatre,910791,1180668,105.72,237,8615,1228,0.8769,8,0
2012-05-06,49,25216795,Mamma Mia!,Broadhurst Theatre,802435,1279720,86.53,200,9273,1498,0.7738,8,0
2012-05-06,49,25216795,The Lion King,Minskoff Theatre,1795178,1690268,134.23,197.5,13374,1677,0.9969,8,0
2012-05-06,49,25216795,The Phantom of the Opera,Majestic Theatre,893609,1593600,77.08,200,11593,1605,0.9029,8,0
2012-05-06,49,25216795,Wicked,Gershwin Theatre,1643258,1681127,122.92,300,13368,1809,0.9237,8,0
2012-05-13,50,25244974,Chicago,Ambassador Theatre,513442,1015100,79.57,185,6453,1080,0.7469,8,0
2012-05-13,50,25244974,Jersey Boys,August Wilson Theatre,937635,1180668,107.97,237,8684,1228,0.884,8,0
2012-05-13,50,25244974,Mamma Mia!,Broadhurst Theatre,662496,1279720,79.15,200,8370,1498,0.6984,8,0
2012-05-13,50,25244974,The Lion King,Minskoff Theatre,1717281,1690268,128.4,197.5,13374,1677,0.9969,8,0
2012-05-13,50,25244974,The Phantom of the Opera,Majestic Theatre,800916,1593600,76.64,200,10451,1605,0.8139,8,0
2012-05-13,50,25244974,Wicked,Gershwin Theatre,1579314,1681127,124.56,300,12679,1809,0.8761,8,0
2012-05-20,51,27373830,Chicago,Ambassador Theatre,625236,1015100,82.94,185,7538,1080,0.8725,8,0
2012-05-20,51,27373830,Jersey Boys,August Wilson Theatre,1037040,1180668,109.42,237,9478,1228,0.9648,8,0
2012-05-20,51,27373830,Mamma Mia!,Broadhurst Theatre,808686,1279720,82.28,200,9829,1498,0.8202,8,0
2012-05-20,51,27373830,The Lion King,Minskoff Theatre,1843265,1690268,137.34,197.5,13421,1677,1.0004,8,0
2012-05-20,51,27373830,The Phantom of the Opera,Majestic Theatre,935358,1593600,77.84,200,12016,1605,0.9358,8,0
2012-05-20,51,27373830,Wicked,Gershwin Theatre,1831193,1681127,128.38,300,14264,1809,0.9856,8,0
2012-05-27,52,26588408,Chicago,Ambassador Theatre,612503,1015100,82.97,185,7382,1080,0.8544,8,0
2012-05-27,52,26588408,Jersey Boys,August Wilson Theatre,977394,1180668,104.56,237,9348,1228,0.9515,8,0
2012-05-27,52,26588408,Mamma Mia!,Broadhurst Theatre,737690,1279720,81.22,200,9083,1498,0.7579,8,0
2012-05-27,52,26588408,The Lion King,Minskoff Theatre,1809051,1690268,134.81,197.5,13419,1677,1.0002,8,0
2012-05-27,52,26588408,The Phantom of the Opera,Majestic Theatre,991815,1593600,78.85,200,12578,1605,0.9796,8,0
2012-05-27,52,26588408,Wicked,Gershwin Theatre,1896633,1681127,131.38,300,14436,1809,0.9975,8,0
2012-06-03,1,24157235,Chicago,Ambassador Theatre,497826,1015100,79.06,185,6297,1080,0.7288,8,0
2012-06-03,1,24157235,Jersey Boys,August Wilson Theatre,865602,1180668,102.4,237,8453,1228,0.8604,8,0
2012-06-03,1,24157235,Mamma Mia!,Broadhurst Theatre,670373,1279720,79.79,200,8402,1498,0.7011,8,0
2012-06-03,1,24157235,The Lion King,Minskoff Theatre,1781682,1690268,132.76,197.5,13420,1677,1.0003,8,0
2012-06-03,1,24157235,The Phantom of the Opera,Majestic Theatre,887413,1593600,76.09,200,11662,1605,0.9083,8,0
2012-06-03,1,24157235,Wicked,Gershwin Theatre,1802133,1681127,126.39,300,14258,1809,0.9852,8,0
2012-06-10,2,24964889,Chicago,Ambassador Theatre,523956,1015100,80.6,185,6501,1080,0.7524,8,0
2012-06-10,2,24964889,Jersey Boys,August Wilson Theatre,946692,1180668,106.22,237,8913,1228,0.9073,8,0
2012-06-10,2,24964889,Mamma Mia!,Broadhurst Theatre,720055,1279720,80.5,200,8945,1498,0.7464,8,0
2012-06-10,2,24964889,The Lion King,Minskoff Theatre,1847364,1690268,137.63,197.5,13423,1677,1.0005,8,0
2012-06-10,2,24964889,The Phantom of the Opera,Majestic Theatre,873562,1593600,77.95,200,11206,1605,0.8727,8,0
2012-06-10,2,24964889,Wicked,Gershwin Theatre,1990184,1681127,139.3,300,14287,1809,0.9872,8,0
2012-06-17,3,25535984,Chicago,Ambassador Theatre,505596,1015100,81.34,185,6216,1080,0.7194,8,0
2012-06-17,3,25535984,Jersey Boys,August Wilson Theatre,898832,1180668,99.24,237,9057,1228,0.9219,8,0
2012-06-17,3,25535984,Mamma Mia!,Broadhurst Theatre,687045,1279720,79.03,200,8693,1498,0.7254,8,0
2012-06-17,3,25535984,The Lion King,Minskoff Theatre,1878450,1690268,139.98,197.5,13419,1677,1.0002,8,0
2012-06-17,3,25535984,The Phantom of the Opera,Majestic Theatre,870975,1593600,76.84,200,11335,1605,0.8828,8,0
2012-06-17,3,25535984,Wicked,Gershwin Theatre,1980203,1681127,139.98,300,14146,1809,0.9775,8,0
2012-06-24,4,24987783,Chicago,Ambassador Theatre,524782,1015100,80.02,185,6558,1080,0.759,8,0
2012-06-24,4,24987783,Jersey Boys,August Wilson Theatre,947229,1180668,104.1,237,9099,1228,0.9262,8,0
2012-06-24,4,24987783,Mamma Mia!,Broadhurst Theatre,682931,1279720,80.15,200,8521,1498,0.711,8,0
2012-06-24,4,24987783,The Lion King,Minskoff Theatre,1953376,1690268,145.59,197.5,13417,1677,1.0001,8,0
2012-06-24,4,24987783,The Phantom of the Opera,Majestic Theatre,890564,1593600,79.01,200,11272,1605,0.8779,8,0
2012-06-24,4,24987783,Wicked,Gershwin Theatre,2038405,1681127,144.66,300,14091,1809,0.9737,8,0
2012-07-01,5,23877257,Chicago,Ambassador Theatre,552736,1015100,79.39,185,6962,1080,0.8058,8,0
2012-07-01,5,23877257,Jersey Boys,August Wilson Theatre,887165,1180668,97,237,9146,1228,0.931,8,0
2012-07-01,5,23877257,Mamma Mia!,Broadhurst Theatre,750421,1279720,79.12,200,9485,1498,0.7915,8,0
2012-07-01,5,23877257,The Lion King,Minskoff Theatre,1944704,1690268,144.94,197.5,13417,1677,1.0001,8,0
2012-07-01,5,23877257,The Phantom of the Opera,Majestic Theatre,889043,1426439,79.1,200,11240,1605,0.8754,8,0
2012-07-01,5,23877257,Wicked,Gershwin Theatre,2033004,1681127,144.44,300,14075,1809,0.9726,8,0
2012-07-08,6,22394733,Chicago,Ambassador Theatre,572439,1015100,80.66,185,7097,1080,0.8214,8,0
2012-07-08,6,22394733,Jersey Boys,August Wilson Theatre,918130,1180668,97.07,237,9458,1228,0.9627,8,0
2012-07-08,6,22394733,Mamma Mia!,Broadhurst Theatre,847933,1279720,83.92,200,10104,1498,0.8431,8,0
2012-07-08,6,22394733,The Lion King,Minskoff Theatre,1998159,1690268,149.51,197.5,13365,1677,0.9962,8,0
2012-07-08,6,22394733,The Phantom of the Opera,Majestic Theatre,938917,1434574,84.66,200,11090,1605,0.8637,8,0
2012-07-08,6,22394733,Wicked,Gershwin Theatre,1920563,1681127,138.81,300,13836,1809,0.9561,8,0
2012-07-15,7,23438088,Chicago,Ambassador Theatre,771152,1018156,95.46,185,8078,1080,0.935,8,0
2012-07-15,7,23438088,Jersey Boys,August Wilson Theatre,955638,1180668,101.02,237,9460,1228,0.9629,8,0
2012-07-15,7,23438088,Mamma Mia!,Broadhurst Theatre,863782,1279720,82.63,200,10453,1498,0.8722,8,0
2012-07-15,7,23438088,The Lion King,Minskoff Theatre,2002353,1690268,149.23,197.5,13418,1677,1.0002,8,0
2012-07-15,7,23438088,The Phantom of the Opera,Majestic Theatre,914957,1609589,77.8,200,11760,1605,0.9159,8,0
2012-07-15,7,23438088,Wicked,Gershwin Theatre,1980214,1681127,140.56,300,14088,1809,0.9735,8,0
2012-07-22,8,23812771,Chicago,Ambassador Theatre,609778,1018156,80.1,185,7613,1080,0.8811,8,0
2012-07-22,8,23812771,Jersey Boys,August Wilson Theatre,906865,1180668,102.4,237,8856,1228,0.9015,8,0
2012-07-22,8,23812771,Mamma Mia!,Broadhurst Theatre,874943,1279720,84.63,200,10339,1498,0.8627,8,0
2012-07-22,8,23812771,The Lion King,Minskoff Theatre,2219534,2185389,146.99,197.5,15100,1677,1.0005,9,0
2012-07-22,8,23812771,The Phantom of the Opera,Majestic Theatre,1022487,1609589,83.64,200,12225,1605,0.9521,8,0
2012-07-22,8,23812771,Wicked,Gershwin Theatre,2145917,1891268,140.19,300,15307,1809,0.9402,9,0
2012-07-29,9,23423051,Chicago,Ambassador Theatre,626016,1018156,81.29,185,7701,1080,0.8913,8,0
2012-07-29,9,23423051,Jersey Boys,August Wilson Theatre,924710,1180668,99.76,237,9269,1228,0.9435,8,0
2012-07-29,9,23423051,Mamma Mia!,Broadhurst Theatre,898564,1279720,84.83,200,10592,1498,0.8838,8,0
2012-07-29,9,23423051,The Lion King,Minskoff Theatre,2039698,1690268,152.02,197.5,13417,1677,1.0001,8,0
2012-07-29,9,23423051,The Phantom of the Opera,Majestic Theatre,1016697,1609589,83.58,200,12164,1605,0.9474,8,0
2012-07-29,9,23423051,Wicked,Gershwin Theatre,2055433,1681127,144.49,300,14225,1809,0.9829,8,0
2012-08-05,10,23546987,Chicago,Ambassador Theatre,610712,1018156,80.88,185,7551,1080,0.874,8,0
2012-08-05,10,23546987,Jersey Boys,August Wilson Theatre,878625,1180668,99.91,237,8794,1228,0.8952,8,0
2012-08-05,10,23546987,Mamma Mia!,Broadhurst Theatre,862888,1279720,85.77,200,10060,1498,0.8395,8,0
2012-08-05,10,23546987,The Lion King,Minskoff Theatre,2013943,1942568,150.08,197.5,13419,1677,1.0002,8,0
2012-08-05,10,23546987,The Phantom of the Opera,Majestic Theatre,979594,1609561,82.32,200,11900,1605,0.9268,8,0
2012-08-05,10,23546987,Wicked,Gershwin Theatre,2013559,1681127,143.52,300,14030,1809,0.9695,8,0
2012-08-12,11,22096556,Chicago,Ambassador Theatre,646016,1018156,81.56,185,7921,1080,0.9168,8,0
2012-08-12,11,22096556,Jersey Boys,August Wilson Theatre,910085,1180668,98.44,237,9245,1228,0.9411,8,0
2012-08-12,11,22096556,Mamma Mia!,Broadhurst Theatre,872590,1279720,87.28,200,9998,1498,0.8343,8,0
2012-08-12,11,22096556,The Lion King,Minskoff Theatre,2219736,2185389,148.77,197.5,14921,1677,0.9886,9,0
2012-08-12,11,22096556,The Phantom of the Opera,Majestic Theatre,991092,1609561,82.52,200,12010,1605,0.9354,8,0
2012-08-12,11,22096556,Wicked,Gershwin Theatre,2147461,1891268,138.81,300,15470,1809,0.9502,9,0
2012-08-19,12,20855107,Chicago,Ambassador Theatre,600661,1018156,79.91,185,7517,1080,0.87,8,0
2012-08-19,12,20855107,Jersey Boys,August Wilson Theatre,896346,1180668,98.54,237,9096,1228,0.9259,8,0
2012-08-19,12,20855107,Mamma Mia!,Broadhurst Theatre,846506,1279720,87.39,200,9687,1498,0.8083,8,0
2012-08-19,12,20855107,The Lion King,Minskoff Theatre,1958780,1942568,145.98,197.5,13418,1677,1.0002,8,0
2012-08-19,12,20855107,The Phantom of the Opera,Majestic Theatre,925633,1609561,80.5,200,11499,1605,0.8956,8,0
2012-08-19,12,20855107,Wicked,Gershwin Theatre,1818537,1681127,138.31,300,13148,1809,0.9085,8,0
2012-08-26,13,19302941,Chicago,Ambassador Theatre,595470,1018156,80.18,185,7427,1080,0.8596,8,0
2012-08-26,13,19302941,Jersey Boys,August Wilson Theatre,899124,1180668,99.81,237,9008,1228,0.9169,8,0
2012-08-26,13,19302941,Mamma Mia!,Broadhurst Theatre,784701,1279720,85.92,200,9133,1498,0.7621,8,0
2012-08-26,13,19302941,The Lion King,Minskoff Theatre,1753380,1942568,130.67,197.5,13418,1677,1.0002,8,0
2012-08-26,13,19302941,The Phantom of the Opera,Majestic Theatre,884788,1609561,79.47,200,11133,1605,0.8671,8,0
2012-08-26,13,19302941,Wicked,Gershwin Theatre,1690150,1681127,132.31,300,12774,1809,0.8827,8,0
2012-09-02,14,19275243,Chicago,Ambassador Theatre,601035,1018156,81.78,185,7349,1080,0.8506,8,0
2012-09-02,14,19275243,Jersey Boys,August Wilson Theatre,907978,1180668,102.09,237,8894,1228,0.9053,8,0
2012-09-02,14,19275243,Mamma Mia!,Broadhurst Theatre,743291,1279720,86.25,200,8618,1498,0.7191,8,0
2012-09-02,14,19275243,The Lion King,Minskoff Theatre,1721417,1942568,128.27,197.5,13420,1677,1.0003,8,0
2012-09-02,14,19275243,The Phantom of the Opera,Majestic Theatre,829029,1609561,79.81,200,10387,1605,0.809,8,0
2012-09-02,14,19275243,Wicked,Gershwin Theatre,1700412,1681127,124.95,300,13609,1809,0.9404,8,0
2012-09-09,15,16925458,Chicago,Ambassador Theatre,609315,1018156,80.36,185,7582,1080,0.8775,8,0
2012-09-09,15,16925458,Jersey Boys,August Wilson Theatre,891077,1180668,98.31,237,9064,1228,0.9226,8,0
2012-09-09,15,16925458,Mamma Mia!,Broadhurst Theatre,741090,1314696,79.41,200,9333,1498,0.7788,8,0
2012-09-09,15,16925458,The Lion King,Minskoff Theatre,1566963,1942568,117.37,197.5,13351,1677,0.9952,8,0
2012-09-09,15,16925458,The Phantom of the Opera,Majestic Theatre,829896,1439059,74.54,200,11134,1605,0.8671,8,0
2012-09-09,15,16925458,Wicked,Gershwin Theatre,1313195,1681127,106.33,300,12350,1809,0.8534,8,0
2012-09-16,16,17402738,Chicago,Ambassador Theatre,633465,1018156,81.41,185,7781,1080,0.9006,8,0
2012-09-16,16,17402738,Jersey Boys,August Wilson Theatre,962514,1180668,101.84,237,9451,1228,0.962,8,0
2012-09-16,16,17402738,Mamma Mia!,Broadhurst Theatre,820085,1314696,78.39,200,10461,1498,0.8729,8,0
2012-09-16,16,17402738,The Lion King,Minskoff Theatre,1599094,1942568,120.87,197.5,13230,1677,0.9861,8,0
2012-09-16,16,17402738,The Phantom of the Opera,Majestic Theatre,864177,1439059,72.55,200,11912,1605,0.9277,8,0
2012-09-16,16,17402738,Wicked,Gershwin Theatre,1435082,1681127,106.7,300,13449,1809,0.9293,8,0
2012-09-23,17,17072243,Chicago,Ambassador Theatre,619591,1018156,83.45,185,7425,1080,0.8594,8,0
2012-09-23,17,17072243,Jersey Boys,August Wilson Theatre,976415,1180668,106.47,237,9171,1228,0.9335,8,0
2012-09-23,17,17072243,Mamma Mia!,Broadhurst Theatre,729744,1314696,80.72,200,9040,1498,0.7543,8,0
2012-09-23,17,17072243,The Lion King,Minskoff Theatre,1555752,1552400,117.66,197.5,13222,1677,0.9855,8,0
2012-09-23,17,17072243,The Phantom of the Opera,Majestic Theatre,803236,1439059,76.02,200,10566,1605,0.8229,8,0
2012-09-23,17,17072243,Wicked,Gershwin Theatre,1495735,1681127,110.29,300,13562,1809,0.9371,8,0
2012-09-30,18,17166466,Chicago,Ambassador Theatre,616184,1018156,82.17,185,7499,1080,0.8679,8,0
2012-09-30,18,17166466,Jersey Boys,August Wilson Theatre,1052914,1180668,109.17,237,9645,1228,0.9818,8,0
2012-09-30,18,17166466,Mamma Mia!,Broadhurst Theatre,813955,1314696,82.82,200,9828,1498,0.8201,8,0
2012-09-30,18,17166466,The Lion King,Minskoff Theatre,1600129,1421085,119.27,197.5,13416,1677,1,8,0
2012-09-30,18,17166466,The Phantom of the Opera,Majestic Theatre,853340,1439059,74.95,200,11386,1605,0.8868,8,0
2012-09-30,18,17166466,Wicked,Gershwin Theatre,1536124,1681127,114.32,300,13437,1809,0.9285,8,0
2012-10-07,19,20107208,Chicago,Ambassador Theatre,729458,1018156,86.44,185,8439,1080,0.9767,8,0
2012-10-07,19,20107208,Jersey Boys,August Wilson Theatre,1156115,1180668,118.76,237,9735,1228,0.9909,8,0
2012-10-07,19,20107208,Mamma Mia!,Broadhurst Theatre,961683,1314696,86.33,200,11139,1498,0.9295,8,0
2012-10-07,19,20107208,The Lion King,Minskoff Theatre,1831098,1788421,136.46,197.5,13419,1677,1.0002,8,0
2012-10-07,19,20107208,The Phantom of the Opera,Majestic Theatre,975303,1447194,79.07,200,12334,1605,0.9606,8,0
2012-10-07,19,20107208,Wicked,Gershwin Theatre,1806846,1681127,124.93,300,14463,1809,0.9994,8,0
2012-10-14,20,20614959,Chicago,Ambassador Theatre,698373,1018156,87.56,185,7976,1080,0.9231,8,0
2012-10-14,20,20614959,Jersey Boys,August Wilson Theatre,1051374,1180668,110.13,237,9547,1228,0.9718,8,0
2012-10-14,20,20614959,Mamma Mia!,Broadhurst Theatre,869580,1385256,87.5,200,9938,1498,0.8293,8,0
2012-10-14,20,20614959,The Lion King,Minskoff Theatre,1769949,1734163,132.93,197.5,13315,1677,0.9925,8,0
2012-10-14,20,20614959,The Phantom of the Opera,Majestic Theatre,912429,1439059,77.34,200,11798,1605,0.9188,8,0
2012-10-14,20,20614959,Wicked,Gershwin Theatre,1691769,1681127,116.93,300,14468,1809,0.9997,8,0
2012-10-21,21,22023790,Chicago,Ambassador Theatre,666105,1018156,83.42,185,7985,1080,0.9242,8,0
2012-10-21,21,22023790,Jersey Boys,August Wilson Theatre,1058814,1180668,109.33,237,9685,1228,0.9859,8,0
2012-10-21,21,22023790,Mamma Mia!,Broadhurst Theatre,854181,1385256,87.52,200,9760,1498,0.8144,8,0
2012-10-21,21,22023790,The Lion King,Minskoff Theatre,1718718,1652776,129.2,197.5,13303,1677,0.9916,8,0
2012-10-21,21,22023790,The Phantom of the Opera,Majestic Theatre,899485,1439059,78.09,200,11518,1605,0.897,8,0
2012-10-21,21,22023790,Wicked,Gershwin Theatre,1717002,1681127,118.76,300,14458,1809,0.999,8,0
2012-10-28,22,20083786,Chicago,Ambassador Theatre,531685,882666,82.38,185,6454,1080,0.8537,7,0
2012-10-28,22,20083786,Jersey Boys,August Wilson Theatre,959737,1180668,104.88,237,9151,1228,0.9315,8,0
2012-10-28,22,20083786,Mamma Mia!,Broadhurst Theatre,667027,1212099,86.81,200,7684,1498,0.7328,7,0
2012-10-28,22,20083786,The Lion King,Minskoff Theatre,1431056,1446179,126.3,197.5,11331,1677,0.9652,7,0
2012-10-28,22,20083786,The Phantom of the Opera,Majestic Theatre,833059,1439059,76.18,200,10935,1605,0.8516,8,0
2012-10-28,22,20083786,Wicked,Gershwin Theatre,1657271,1681127,116.93,300,14173,1809,0.9793,8,0
2012-11-04,23,13578727,Chicago,Ambassador Theatre,350888,747175,77.07,185,4553,1080,0.7026,6,0
2012-11-04,23,13578727,Jersey Boys,August Wilson Theatre,651908,890542,103.67,237,6288,1228,0.8534,6,0
2012-11-04,23,13578727,Mamma Mia!,Broadhurst Theatre,541421,1038942,87.35,200,6198,1498,0.6896,6,0
2012-11-04,23,13578727,The Lion King,Minskoff Theatre,1121501,1293840,126.55,197.5,8862,1677,0.8807,6,0
2012-11-04,23,13578727,The Phantom of the Opera,Majestic Theatre,505593,1083439,73.79,200,6852,1605,0.7115,6,0
2012-11-04,23,13578727,Wicked,Gershwin Theatre,1166275,1470986,114.92,300,10149,1809,0.8015,7,0
2012-11-11,24,19598834,Chicago,Ambassador Theatre,476867,1138930,84.06,185,5673,1080,0.6566,8,0
2012-11-11,24,19598834,Jersey Boys,August Wilson Theatre,892540,1180668,104.28,237,8559,1228,0.8712,8,0
2012-11-11,24,19598834,Mamma Mia!,Broadhurst Theatre,612816,1385256,81.57,200,7513,1498,0.6269,8,0
2012-11-11,24,19598834,The Lion King,Minskoff Theatre,1506571,1502472,123.04,197.5,12245,1677,0.9127,8,0
2012-11-11,24,19598834,The Phantom of the Opera,Majestic Theatre,647157,1439059,79.38,200,8153,1605,0.635,8,0
2012-11-11,24,19598834,Wicked,Gershwin Theatre,1506283,1681127,119.93,300,12560,1809,0.8679,8,0
2012-11-18,25,20881277,Chicago,Ambassador Theatre,447236,1138930,79.83,185,5602,1080,0.6484,8,0
2012-11-18,25,20881277,Jersey Boys,August Wilson Theatre,892074,1163062,102.24,237,8725,1228,0.8881,8,0
2012-11-18,25,20881277,Mamma Mia!,Broadhurst Theatre,584024,1385256,79.06,200,7387,1498,0.6164,8,0
2012-11-18,25,20881277,The Lion King,Minskoff Theatre,1402169,1425155,122.86,197.5,11413,1677,0.9722,7,0
2012-11-18,25,20881277,The Phantom of the Opera,Majestic Theatre,659195,1439059,77.59,200,8496,1605,0.6617,8,0
2012-11-18,25,20881277,Wicked,Gershwin Theatre,1598476,1681127,120.7,300,13243,1809,0.9151,8,0
2012-11-25,26,27019879,Chicago,Ambassador Theatre,675747,1138930,90.44,185,7472,1080,0.8648,8,0
2012-11-25,26,27019879,Jersey Boys,August Wilson Theatre,1009048,1163062,118.95,237,8483,1228,0.8635,8,0
2012-11-25,26,27019879,Mamma Mia!,Broadhurst Theatre,862275,1380872,87.62,200,9841,1498,0.8212,8,0
2012-11-25,26,27019879,The Lion King,Minskoff Theatre,2125661,1959348,158.43,197.5,13417,1677,1.0001,8,0
2012-11-25,26,27019879,The Phantom of the Opera,Majestic Theatre,1125470,1470095,91.96,200,12239,1605,0.9532,8,0
2012-11-25,26,27019879,Wicked,Gershwin Theatre,2290819,1681127,163.04,300,14051,1809,0.9709,8,0
2012-12-02,27,22154855,Chicago,Ambassador Theatre,464224,1138930,86.53,185,5365,1080,0.6209,8,0
2012-12-02,27,22154855,Jersey Boys,August Wilson Theatre,1018387,1163062,115.88,237,8788,1228,0.8945,8,0
2012-12-02,27,22154855,Mamma Mia!,Broadhurst Theatre,623646,1380872,84.67,200,7366,1498,0.6147,8,0
2012-12-02,27,22154855,The Lion King,Minskoff Theatre,1647968,1820744,130.72,197.5,12607,1677,0.9397,8,0
2012-12-02,27,22154855,The Phantom of the Opera,Majestic Theatre,682365,1439059,79.43,200,8591,1605,0.6691,8,0
2012-12-02,27,22154855,Wicked,Gershwin Theatre,1696781,1681127,136.8,300,12403,1809,0.857,8,0
2012-12-09,28,23837825,Chicago,Ambassador Theatre,535666,1138930,87.68,185,6109,1080,0.7071,8,0
2012-12-09,28,23837825,Jersey Boys,August Wilson Theatre,1080834,1163062,119.56,237,9040,1228,0.9202,8,0
2012-12-09,28,23837825,Mamma Mia!,Broadhurst Theatre,668042,1380872,84.74,200,7883,1498,0.6578,8,0
2012-12-09,28,23837825,The Lion King,Minskoff Theatre,1833258,1880464,139.26,197.5,13164,1677,0.9812,8,0
2012-12-09,28,23837825,The Phantom of the Opera,Majestic Theatre,758912,1439059,82.14,200,9239,1605,0.7195,8,0
2012-12-09,28,23837825,Wicked,Gershwin Theatre,1825121,1681127,139.93,300,13043,1809,0.9013,8,0
2012-12-16,29,23488098,Chicago,Ambassador Theatre,486418,1138930,87.05,185,5588,1080,0.6468,8,0
2012-12-16,29,23488098,Jersey Boys,August Wilson Theatre,1012884,1163062,116.68,237,8681,1228,0.8837,8,0
2012-12-16,29,23488098,Mamma Mia!,Broadhurst Theatre,594417,1380872,85,200,6993,1498,0.5835,8,0
